,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_activity,control_engagement,control_familiarity,control_chills,control_positivity,control_power,control_like_dislike,song_activity,song_engagement,song_familiarity,song_chills,song_positivity,song_power,song_like_dislike,control_chillsshiversthrills,control_tension,song_chillsshiversthrills,song_tension,control_inspired,control_wonder,control_spirituality,control_thrills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.pop,answers.musicpref.hiphop,answers.musicpref.jazz,answers.musicpref.traditional_irish,answers.musicpref.folk,answers.musicpref.none,answers.musicpref.classical,answers.musicpref.dance,answers.musicpref.world,answers.musicpref.rock,answers.musicpref.hip_hop
541120bf08ad6ee3090e9dc3,541120bf08ad6ee3090e9dc3,singapore,female,1993-01-01,False,singaporean,False,4,False,20.0,True,,,,,,,,3.0,3.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,1,1,0
541120f808ad6ee3090e9df7,541120f808ad6ee3090e9df7,singapore,female,1983-01-01,True,singaporean,False,3,False,30.0,False,,,,,,,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,1,1,1
5411216d08ad6ee3090e9e79,5411216d08ad6ee3090e9e79,singapore,female,2001-01-01,True,singaporean,False,3,False,12.0,True,,,,,,,,3.0,5.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,1
541121ae08ad6ee3090e9ebb,541121ae08ad6ee3090e9ebb,singapore,female,1993-01-01,False,singaporean,False,2,False,20.0,False,,,,,,,,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541121de08ad6ee3090e9ee3,541121de08ad6ee3090e9ee3,singapore,male,2007-01-01,False,singaporean,False,2,False,6.0,False,,,,,,,,3.0,3.0,1.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,1,0
5411221608ad6ee3090e9f18,5411221608ad6ee3090e9f18,singapore,male,1980-01-01,False,other,False,2,False,33.0,False,,,,,,,,4.0,2.0,2.0,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411222b08ad6ee3090e9f33,5411222b08ad6ee3090e9f33,singapore,female,1970-01-01,False,singaporean,False,2,False,43.0,False,,,,,,,,3.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411228d08ad6ee3090e9f8f,5411228d08ad6ee3090e9f8f,singapore,male,1993-01-01,True,singaporean,False,4,False,20.0,True,,,,,,,,4.0,3.0,3.0,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,1,0,0,0,0,1,0
541122ae08ad6ee3090e9fb8,541122ae08ad6ee3090e9fb8,singapore,female,1975-01-01,True,singaporean,False,3,False,38.0,False,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,1,1,0
541122da08ad6ee3090e9fe7,541122da08ad6ee3090e9fe7,singapore,male,2002-01-01,False,other,False,2,False,11.0,False,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541122ff08ad6ee3090e9fff,541122ff08ad6ee3090e9fff,singapore,female,1969-01-01,False,singaporean,False,3,True,44.0,False,,,,,,,,4.0,2.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411238108ad6ee3090ea084,5411238108ad6ee3090ea084,singapore,female,1990-01-01,False,singaporean,False,3,False,23.0,False,,,,,,,,2.0,2.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,1,0,0,1
5411242008ad6ee3090ea125,5411242008ad6ee3090ea125,singapore,male,1992-01-01,False,singaporean,False,3,False,21.0,True,,,,,,,,4.0,1.0,4.0,4.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411244f08ad6ee3090ea14e,5411244f08ad6ee3090ea14e,singapore,male,1987-01-01,True,singaporean,False,3,False,26.0,False,,,,,,,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,0,0,1,0
5411246f08ad6ee3090ea171,5411246f08ad6ee3090ea171,singapore,female,1988-01-01,True,singaporean,False,4,False,25.0,False,,,,,,,,4.0,4.0,3.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,0,0,1,0
541124af08ad6ee3090ea1b8,541124af08ad6ee3090ea1b8,singapore,male,1990-01-01,True,singaporean,False,5,False,23.0,False,,,,,,,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,0,0,1,0
541124f108ad6ee3090ea1fb,541124f108ad6ee3090ea1fb,singapore,female,1969-01-01,False,singaporean,False,2,True,44.0,False,,,,,,,,3.0,4.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,0,1
5411252e08ad6ee3090ea23f,5411252e08ad6ee3090ea23f,singapore,female,2002-01-01,False,singaporean,False,4,False,11.0,False,,,,,,,,3.0,2.0,1.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
5411257408ad6ee3090ea287,5411257408ad6ee3090ea287,singapore,male,1985-01-01,True,singaporean,False,5,False,28.0,False,,,,,,,,3.0,3.0,4.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411268508ad6ee3090ea3fa,5411268508ad6ee3090ea3fa,singapore,male,1990-01-01,False,other,False,3,False,23.0,False,,,,,,,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
541126c708ad6ee3090ea442,541126c708ad6ee3090ea442,singapore,male,1980-01-01,False,other,False,2,False,33.0,True,,,,,,,,4.0,4.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,1,0,0
5411271608ad6ee3090ea49b,5411271608ad6ee3090ea49b,singapore,female,1999-01-01,True,other,False,2,False,14.0,True,,,,,,,,2.0,2.0,1.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
541127d508ad6ee3090ea583,541127d508ad6ee3090ea583,singapore,female,1999-01-01,False,other,False,1,False,14.0,False,,,,,,,,5.0,4.0,1.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,0,1
541127f008ad6ee3090ea5a7,541127f008ad6ee3090ea5a7,singapore,male,1999-01-01,False,other,False,2,False,14.0,False,,,,,,,,4.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411282a08ad6ee3090ea5eb,5411282a08ad6ee3090ea5eb,singapore,male,1993-01-01,False,other,False,3,False,20.0,False,,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,0,1
5411282b08ad6ee3090ea5f1,5411282b08ad6ee3090ea5f1,singapore,female,1984-01-01,False,other,False,3,False,29.0,False,,,,,,,,3.0,4.0,3.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411286d08ad6ee3090ea632,5411286d08ad6ee3090ea632,singapore,female,1982-01-01,False,singaporean,False,2,False,31.0,False,,,,,,,,3.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
5411289a08ad6ee3090ea662,5411289a08ad6ee3090ea662,singapore,female,1983-01-01,False,other,False,2,False,30.0,True,,,,,,,,3.0,1.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,1,0,0,1
541128ca08ad6ee3090ea690,541128ca08ad6ee3090ea690,singapore,male,1990-01-01,False,singaporean,False,2,False,23.0,False,,,,,,,,4.0,3.0,1.0,3.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541128ef08ad6ee3090ea6bb,541128ef08ad6ee3090ea6bb,singapore,male,1998-01-01,True,other,False,4,False,15.0,False,,,,,,,,2.0,2.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411291608ad6ee3090ea6e8,5411291608ad6ee3090ea6e8,singapore,female,2003-01-01,True,other,False,3,False,10.0,True,,,,,,,,5.0,3.0,1.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541129f508ad6ee3090ea7db,541129f508ad6ee3090ea7db,singapore,female,1977-01-01,False,singaporean,False,3,False,36.0,True,,,,,,,,3.0,3.0,3.0,2.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,0,1
54112a2208ad6ee3090ea7fb,54112a2208ad6ee3090ea7fb,singapore,female,1994-01-01,False,other,False,2,False,19.0,False,,,,,,,,4.0,5.0,4.0,3.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,0,0,1,0
54112a3308ad6ee3090ea80a,54112a3308ad6ee3090ea80a,singapore,male,1998-01-01,True,singaporean,False,3,False,15.0,False,,,,,,,,3.0,3.0,2.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,0,0
54112a4908ad6ee3090ea824,54112a4908ad6ee3090ea824,singapore,female,1958-01-01,False,other,False,1,False,55.0,False,,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
54112a7208ad6ee3090ea852,54112a7208ad6ee3090ea852,singapore,male,1990-01-01,True,singaporean,False,4,False,23.0,True,,,,,,,,2.0,3.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,0,1,0
54112aa508ad6ee3090ea893,54112aa508ad6ee3090ea893,singapore,male,1989-01-01,False,other,False,3,False,24.0,False,,,,,,,,5.0,4.0,3.0,1.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
54112ac108ad6ee3090ea8ab,54112ac108ad6ee3090ea8ab,singapore,female,2001-01-01,True,other,False,3,False,12.0,False,,,,,,,,3.0,5.0,1.0,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,1,0,0,0
54112b2208ad6ee3090ea91f,54112b2208ad6ee3090ea91f,singapore,female,1985-01-01,False,other,False,3,False,28.0,False,,,,,,,,3.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,0,0
54112b2308ad6ee3090ea924,54112b2308ad6ee3090ea924,singapore,male,1964-01-01,False,other,False,3,False,49.0,False,,,,,,,,4.0,3.0,2.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,0,0,0,0
54112b2308ad6ee3090ea928,54112b2308ad6ee3090ea928,singapore,female,1995-01-01,True,other,False,2,False,18.0,False,,,,,,,,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,0,0,0,0,0
54112b4d08ad6ee3090ea954,54112b4d08ad6ee3090ea954,singapore,female,1999-01-01,True,singaporean,False,3,False,14.0,True,,,,,,,,3.0,2.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
54112b4d08ad6ee3090ea956,54112b4d08ad6ee3090ea956,singapore,female,1990-01-01,False,other,False,3,False,23.0,False,,,,,,,,3.0,4.0,4.0,2.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,1
54112b4e08ad6ee3090ea95c,54112b4e08ad6ee3090ea95c,singapore,female,1991-01-01,False,other,True,2,False,22.0,False,,,,,,,,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,1,1,0
54112b7208ad6ee3090ea990,54112b7208ad6ee3090ea990,singapore,male,1992-01-01,False,singaporean,False,2,False,21.0,True,,,,,,,,5.0,1.0,1.0,2.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,0,1,1
54112bbe08ad6ee3090ea9e9,54112bbe08ad6ee3090ea9e9,singapore,male,2005-01-01,True,other,True,4,True,8.0,False,,,,,,,,5.0,4.0,1.0,4.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,0,0,0,0
54112bbe08ad6ee3090ea9ec,54112bbe08ad6ee3090ea9ec,singapore,female,1991-01-01,False,singaporean,False,3,False,22.0,True,,,,,,,,3.0,4.0,1.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
54112bea08ad6ee3090eaa15,54112bea08ad6ee3090eaa15,singapore,male,1979-01-01,True,other,False,3,False,34.0,False,,,,,,,,2.0,1.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,1,1,0,0
54112beb08ad6ee3090eaa1c,54112beb08ad6ee3090eaa1c,singapore,female,1963-01-01,False,other,False,1,False,50.0,False,,,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,1,0,0
54112c0a08ad6ee3090eaa46,54112c0a08ad6ee3090eaa46,singapore,female,1994-01-01,False,other,False,2,False,19.0,False,,,,,,,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,1,0,1
54112c3908ad6ee3090eaa7d,54112c3908ad6ee3090eaa7d,singapore,male,2002-01-01,True,other,False,1,False,11.0,False,,,,,,,,5.0,5.0,3.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,0,1,0,1,1
54112c4d08ad6ee3090eaa99,54112c4d08ad6ee3090eaa99,singapore,female,1968-01-01,False,other,False,3,False,45.0,True,,,,,,,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
54112c9208ad6ee3090eaaf0,54112c9208ad6ee3090eaaf0,singapore,female,1992-01-01,False,singaporean,False,2,False,21.0,False,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,0,1
54112cc208ad6ee3090eab33,54112cc208ad6ee3090eab33,singapore,female,1998-01-01,False,other,False,1,True,15.0,False,,,,,,,,3.0,4.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,0
54112ce308ad6ee3090eab57,54112ce308ad6ee3090eab57,singapore,female,1952-01-01,False,other,False,2,False,61.0,False,,,,,,,,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,0,1,1,0
54112ce408ad6ee3090eab5a,54112ce408ad6ee3090eab5a,singapore,male,1990-01-01,True,singaporean,False,4,False,23.0,False,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,1,0,0
54112d0008ad6ee3090eab79,54112d0008ad6ee3090eab79,singapore,female,1998-01-01,True,singaporean,False,3,False,15.0,False,,,,,,,,3.0,5.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,1,0,0,1
54112d0108ad6ee3090eab7e,54112d0108ad6ee3090eab7e,singapore,female,1971-01-01,False,other,False,1,False,42.0,False,,,,,,,,4.0,3.0,1.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
54112dee08ad6ee3090eacd7,54112dee08ad6ee3090eacd7,singapore,male,1994-01-01,True,other,False,3,False,19.0,False,,,,,,,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,0,0,0,0,0
54112edb08ad6ee3090eae36,54112edb08ad6ee3090eae36,singapore,female,1981-01-01,False,singaporean,False,3,False,32.0,False,,,,,,,,3.0,3.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,0,0,1,0,0,0,0
54112fdb08ad6ee3090eaf95,54112fdb08ad6ee3090eaf95,singapore,male,1989-01-01,False,other,False,2,False,24.0,False,,,,,,,,4.0,3.0,3.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,1,0,0,1,1,0,0
54112ffe08ad6ee3090eafc2,54112ffe08ad6ee3090eafc2,singapore,male,1999-01-01,True,other,False,4,False,14.0,False,,,,,,,,5.0,4.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,1,0,0,0,1
541130a508ad6ee3090eb07d,541130a508ad6ee3090eb07d,singapore,female,1990-01-01,False,other,False,1,False,23.0,False,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,1,0,0
541130cc08ad6ee3090eb0b6,541130cc08ad6ee3090eb0b6,singapore,male,2001-01-01,True,singaporean,False,4,False,12.0,False,,,,,,,,5.0,2.0,1.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411310708ad6ee3090eb0fb,5411310708ad6ee3090eb0fb,singapore,female,1993-01-01,True,singaporean,False,3,False,20.0,False,,,,,,,,5.0,4.0,4.0,1.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,1,1
5411316608ad6ee3090eb17f,5411316608ad6ee3090eb17f,singapore,female,2002-01-01,True,singaporean,False,2,False,11.0,False,,,,,,,,3.0,3.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5411317908ad6ee3090eb19b,5411317908ad6ee3090eb19b,singapore,female,1988-01-01,False,other,False,3,False,25.0,False,,,,,,,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5411317a08ad6ee3090eb19f,5411317a08ad6ee3090eb19f,singapore,female,1984-01-01,True,other,False,1,False,29.0,False,,,,,,,,3.0,5.0,1.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
541131d108ad6ee3090eb232,541131d108ad6ee3090eb232,singapore,female,1980-01-01,False,singaporean,False,3,False,33.0,True,,,,,,,,4.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,1,0,1,0,1,1,0
541131d108ad6ee3090eb23a,541131d108ad6ee3090eb23a,singapore,male,1983-01-01,True,singaporean,False,4,False,30.0,False,,,,,,,,4.0,5.0,5.0,2.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,1,0,1,0,0,0,1,1,0
541131ed08ad6ee3090eb263,541131ed08ad6ee3090eb263,singapore,male,1999-01-01,True,other,False,2,False,14.0,False,,,,,,,,3.0,3.0,1.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,1,0,1,1
5411326008ad6ee3090eb328,5411326008ad6ee3090eb328,singapore,female,1976-01-01,True,singaporean,True,4,False,37.0,True,,,,,,,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,1,1,1,1
5411328108ad6ee3090eb360,5411328108ad6ee3090eb360,singapore,male,1961-01-01,False,singaporean,False,2,False,52.0,True,,,,,,,,3.0,3.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541132fa08ad6ee3090eb436,541132fa08ad6ee3090eb436,singapore,male,1980-01-01,False,other,False,1,False,33.0,True,,,,,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,0,0,0,0,0,0,0,0,0
5411334908ad6ee3090eb4b8,5411334908ad6ee3090eb4b8,singapore,female,1997-01-01,True,other,False,4,False,16.0,True,,,,,,,,5.0,4.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5411334908ad6ee3090eb4bb,5411334908ad6ee3090eb4bb,singapore,female,2000-01-01,False,other,False,3,False,13.0,False,,,,,,,,4.0,4.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5411335d08ad6ee3090eb4db,5411335d08ad6ee3090eb4db,singapore,male,1994-01-01,True,singaporean,False,3,False,19.0,False,,,,,,,,3.0,3.0,2.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,1,0,0,0,0
541133b408ad6ee3090eb572,541133b408ad6ee3090eb572,singapore,female,2004-01-01,False,singaporean,False,3,False,9.0,False,,,,,,,,4.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,1,0,1,0,0,0,1,0,0,1,1
5411353008ad6ee3090eb820,5411353008ad6ee3090eb820,singapore,male,1990-01-01,False,singaporean,False,3,False,23.0,False,,,,,,,,3.0,3.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raining_blood,0,0,0,0,0,0,0,0,0,0,1
