,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_chillsshiversthrills,control_activity,control_tension,control_familiarity,control_engagement,control_positivity,control_like_dislike,song_chillsshiversthrills,song_activity,song_tension,song_familiarity,song_engagement,song_positivity,song_like_dislike,control_inspired,control_wonder,control_spirituality,control_thrills,control_chills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,control_power,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song_power,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.world,answers.musicpref.pop,answers.musicpref.dance,answers.musicpref.none,answers.musicpref.folk,answers.musicpref.traditional_irish,answers.musicpref.hip_hop,answers.musicpref.jazz,answers.musicpref.rock,answers.musicpref.classical,answers.musicpref.hiphop
570eb78183a73509d0e03c04,570eb78183a73509d0e03c04,taipei_city,male,,,taiwanese,,2,False,11.0,True,,3,5,-1,2,3,3,,4.0,5.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4.0,en,4.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb73683a73509d0e02365,570eb73683a73509d0e02365,taipei_city,female,,,taiwanese,,3,False,25.0,False,,2,3,-1,4,3,2,,3.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,en,2.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb76983a73509d0e03430,570eb76983a73509d0e03430,taipei_city,male,,,taiwanese,,4,False,22.0,False,,2,4,-1,4,4,4,,4.0,5.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1.0,zh_TW,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,hallelujah,0,1,0,0,0,0,0,1,1,1,0
570eb74183a73509d0e026db,570eb74183a73509d0e026db,taipei_city,male,,,taiwanese,,5,False,26.0,False,,1,4,-1,1,2,1,,3.0,4.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5.0,en,4.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,hallelujah,0,1,1,0,1,0,0,1,1,0,1
570eb76583a73509d0e032c2,570eb76583a73509d0e032c2,taipei_city,female,,,taiwanese,,3,False,19.0,False,,3,3,-1,4,3,3,,4.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,3.0,1.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb79483a73509d0e0419b,570eb79483a73509d0e0419b,taichung_city,female,,,taiwanese,,2,False,23.0,False,,2,3,-1,2,2,2,,1.0,4.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,3.0,5.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7be83a73509d0e04f07,570eb7be83a73509d0e04f07,taipei_city,male,,,singaporean,,1,False,45.0,True,,1,2,-1,2,1,1,,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb79383a73509d0e04155,570eb79383a73509d0e04155,taipei_city,female,,,taiwanese,,2,False,40.0,False,,1,2,-1,1,2,1,,3.0,5.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,zh_TW,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb76283a73509d0e03220,570eb76283a73509d0e03220,taipei_city,male,,,taiwanese,,3,False,13.0,False,,5,5,-1,3,5,1,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,zh_TW,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb7b783a73509d0e04cb8,570eb7b783a73509d0e04cb8,taipei_city,female,,,taiwanese,,1,False,34.0,False,,4,4,-1,4,5,5,,3.0,4.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4.0,en,5.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb72683a73509d0e01df4,570eb72683a73509d0e01df4,taichung_city,male,,,taiwanese,,2,False,17.0,True,,2,4,-1,3,4,4,,3.0,4.0,1.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb7af83a73509d0e049f2,570eb7af83a73509d0e049f2,taipei_city,male,,,taiwanese,,2,False,10.0,False,,5,4,-1,4,3,3,,3.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,5.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,1
570eb76783a73509d0e03372,570eb76783a73509d0e03372,taipei_city,male,,,taiwanese,,3,False,8.0,False,,3,3,-1,1,2,1,,1.0,5.0,1.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,zh_TW,4.0,1.0,5.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb74683a73509d0e028a1,570eb74683a73509d0e028a1,taipei_city,male,,,taiwanese,,1,False,9.0,False,,4,2,-1,3,3,3,,5.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,en,5.0,5.0,4.0,2.0,3.0,5.0,3.0,5.0,1.0,1.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7a883a73509d0e047f3,570eb7a883a73509d0e047f3,taipei_city,female,,,taiwanese,,3,False,20.0,True,,3,5,-1,4,4,4,,3.0,5.0,1.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb79083a73509d0e040a7,570eb79083a73509d0e040a7,taichung_city,female,,,taiwanese,,3,False,21.0,True,,3,4,-1,2,3,3,,1.0,5.0,1.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4.0,zh_TW,4.0,3.0,4.0,2.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb75e83a73509d0e03083,570eb75e83a73509d0e03083,taipei_city,female,,,taiwanese,,2,False,10.0,False,,5,5,-1,5,5,5,,2.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1.0,en,4.0,2.0,4.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb72a83a73509d0e01f30,570eb72a83a73509d0e01f30,taichung_city,female,,,taiwanese,,3,False,21.0,False,,4,3,-1,4,4,4,,4.0,4.0,1.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3.0,zh_TW,4.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb78c83a73509d0e03f6e,570eb78c83a73509d0e03f6e,taipei_city,male,,,taiwanese,,4,False,11.0,False,,2,5,-1,5,5,5,,4.0,3.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3.0,en,1.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,5.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb74683a73509d0e02897,570eb74683a73509d0e02897,taipei_city,male,,,taiwanese,,5,False,12.0,False,,5,4,-1,5,5,4,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,zh_TW,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb79783a73509d0e042a0,570eb79783a73509d0e042a0,taipei_city,female,,,taiwanese,,5,False,28.0,False,,3,2,-1,2,2,2,,3.0,4.0,3.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5.0,zh_TW,4.0,1.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,3.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,1,0
570eb71e83a73509d0e01b94,570eb71e83a73509d0e01b94,taipei_city,female,,,taiwanese,,3,False,19.0,False,,2,2,-1,2,1,1,,4.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,5.0,1.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb77383a73509d0e0379f,570eb77383a73509d0e0379f,taichung_city,female,,,taiwanese,,3,False,16.0,False,,2,3,-1,2,2,2,,3.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,2.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb76883a73509d0e033c5,570eb76883a73509d0e033c5,taichung_city,female,,,taiwanese,,5,False,10.0,False,,4,5,-1,5,5,5,,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,5.0,zh_TW,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb74f83a73509d0e02ba7,570eb74f83a73509d0e02ba7,taichung_city,male,,,taiwanese,,2,False,25.0,False,,4,4,-1,4,3,4,,5.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,zh_TW,5.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,1,0
570eb73283a73509d0e02202,570eb73283a73509d0e02202,taipei_city,female,,,taiwanese,,2,False,16.0,False,,3,4,-1,4,3,2,,3.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb7a583a73509d0e0471d,570eb7a583a73509d0e0471d,taipei_city,male,,,taiwanese,,2,False,41.0,False,,4,4,-1,3,4,3,,3.0,4.0,1.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3.0,en,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,1,0
570eb7aa83a73509d0e0489f,570eb7aa83a73509d0e0489f,taipei_city,female,,,taiwanese,,3,False,34.0,False,,3,2,-1,2,3,2,,4.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4.0,en,5.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,1,0
570eb7bc83a73509d0e04e30,570eb7bc83a73509d0e04e30,taipei_city,female,,,chinese,,2,False,21.0,True,,2,3,-1,3,3,3,,3.0,4.0,1.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2.0,zh_TW,5.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,1,0
570eb7ab83a73509d0e048f8,570eb7ab83a73509d0e048f8,taipei_city,female,,,taiwanese,,1,False,38.0,False,,3,4,-1,3,3,3,,2.0,5.0,3.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4.0,en,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb75683a73509d0e02dc5,570eb75683a73509d0e02dc5,taichung_city,male,,,taiwanese,,3,False,21.0,True,,2,2,-1,3,2,1,,3.0,4.0,2.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1.0,en,2.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,1.0,5.0,hallelujah,0,1,1,0,0,0,0,0,0,0,0
570eb78583a73509d0e03d2c,570eb78583a73509d0e03d2c,taipei_city,female,,,taiwanese,,4,False,21.0,False,,2,5,-1,2,3,4,,2.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2.0,en,4.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,5.0,hallelujah,0,1,0,0,0,0,0,1,0,1,0
570eb78f83a73509d0e04058,570eb78f83a73509d0e04058,taipei_city,female,,,taiwanese,,1,False,45.0,True,,3,4,-1,3,4,4,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7b383a73509d0e04b3c,570eb7b383a73509d0e04b3c,taipei_city,male,,,singaporean,,4,False,10.0,False,,2,5,-1,4,4,4,,3.0,3.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,4.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb78a83a73509d0e03e98,570eb78a83a73509d0e03e98,taipei_city,female,,,taiwanese,,1,False,25.0,True,,2,2,-1,3,3,2,,3.0,4.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3.0,en,4.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb73183a73509d0e021c7,570eb73183a73509d0e021c7,taipei_city,female,,,taiwanese,,1,False,30.0,False,,2,5,-1,5,5,5,,1.0,4.0,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,en,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,hallelujah,1,1,0,0,0,0,0,0,0,0,0
570eb72583a73509d0e01d8a,570eb72583a73509d0e01d8a,taipei_city,female,,,taiwanese,,2,False,60.0,False,,3,3,-1,3,3,3,,2.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,2.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb74583a73509d0e02811,570eb74583a73509d0e02811,taipei_city,female,,,taiwanese,,2,False,26.0,False,,2,4,-1,3,4,4,,2.0,2.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,hallelujah,0,1,1,0,0,0,0,0,1,0,0
570eb77583a73509d0e0383f,570eb77583a73509d0e0383f,taichung_city,female,,,taiwanese,,2,False,17.0,False,,2,3,-1,3,3,4,,3.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,2.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,5.0,hallelujah,0,1,0,0,1,0,0,0,0,1,0
570eb73983a73509d0e02466,570eb73983a73509d0e02466,taichung_city,male,,,taiwanese,,2,False,9.0,False,,4,4,-1,4,3,1,,4.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5.0,en,4.0,1.0,3.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,4.0,hallelujah,0,0,0,0,0,0,0,1,0,0,0
570eb79983a73509d0e0434d,570eb79983a73509d0e0434d,taipei_city,male,,,taiwanese,,2,False,9.0,False,,3,5,-1,2,3,5,,5.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,zh_TW,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb72b83a73509d0e01f7c,570eb72b83a73509d0e01f7c,taipei_city,male,,,taiwanese,,1,False,5.0,True,,3,4,-1,4,3,3,,5.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,zh_TW,5.0,2.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb75283a73509d0e02cad,570eb75283a73509d0e02cad,taipei_city,female,,,taiwanese,,2,False,31.0,False,,3,4,-1,5,5,5,,4.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,5.0,2.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,3.0,5.0,hallelujah,1,1,0,0,0,0,0,1,0,1,0
570eb76883a73509d0e033fc,570eb76883a73509d0e033fc,taipei_city,female,,,taiwanese,,2,False,15.0,False,,4,5,-1,4,3,3,,4.0,5.0,3.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,zh_TW,2.0,2.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7b283a73509d0e04b08,570eb7b283a73509d0e04b08,taipei_city,female,,,taiwanese,,3,False,29.0,True,,2,4,-1,4,5,5,,3.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,5.0,1.0,5.0,4.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,1,1,1,0
570eb75c83a73509d0e03009,570eb75c83a73509d0e03009,taipei_city,male,,,taiwanese,,1,False,7.0,False,,3,5,-1,4,3,5,,4.0,5.0,1.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5.0,en,5.0,4.0,5.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,4.0,hallelujah,0,0,0,0,1,0,0,0,0,0,0
570eb79b83a73509d0e04409,570eb79b83a73509d0e04409,taipei_city,female,,,taiwanese,,4,False,17.0,False,,3,4,-1,3,4,4,,4.0,5.0,1.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,4.0,2.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,1,0,0,0
570eb75c83a73509d0e03001,570eb75c83a73509d0e03001,taipei_city,male,,,taiwanese,,3,False,23.0,True,,4,5,-1,2,3,3,,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4.0,en,5.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,5.0,hallelujah,0,1,1,0,0,0,0,0,0,0,1
570eb78b83a73509d0e03f1b,570eb78b83a73509d0e03f1b,taipei_city,male,,,taiwanese,,1,False,9.0,False,,4,2,-1,3,3,3,,5.0,4.0,2.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2.0,en,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb77083a73509d0e0368e,570eb77083a73509d0e0368e,taichung_city,female,,,taiwanese,,5,False,14.0,True,,1,5,-1,1,3,1,,1.0,5.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,zh_TW,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb74783a73509d0e028c9,570eb74783a73509d0e028c9,taipei_city,female,,,taiwanese,,1,False,14.0,True,,2,2,-1,1,3,1,,3.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb79583a73509d0e0421c,570eb79583a73509d0e0421c,taipei_city,female,,,taiwanese,,2,False,13.0,False,,3,4,-1,4,4,5,,4.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7b983a73509d0e04d3d,570eb7b983a73509d0e04d3d,taipei_city,male,,,taiwanese,,5,False,19.0,False,,1,1,-1,1,1,1,,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1.0,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb75f83a73509d0e03115,570eb75f83a73509d0e03115,taipei_city,female,,,taiwanese,,4,False,12.0,True,,2,5,-1,5,5,5,,1.0,5.0,1.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1.0,en,3.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb7b383a73509d0e04b54,570eb7b383a73509d0e04b54,taipei_city,male,,,taiwanese,,1,False,10.0,False,,3,3,-1,5,3,1,,4.0,5.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5.0,zh_TW,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,hallelujah,0,0,0,0,0,0,0,0,1,0,0
570eb7a183a73509d0e045d2,570eb7a183a73509d0e045d2,taipei_city,male,,,taiwanese,,2,False,7.0,False,,3,3,-1,5,4,3,,4.0,3.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,hallelujah,0,0,0,0,0,0,0,0,0,1,0
570eb75a83a73509d0e02f25,570eb75a83a73509d0e02f25,taichung_city,female,,,taiwanese,,2,False,28.0,False,,2,3,-1,1,3,3,,3.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2.0,en,2.0,1.0,5.0,4.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,hallelujah,0,1,0,0,0,0,0,0,1,0,1
570eb73683a73509d0e02363,570eb73683a73509d0e02363,taipei_city,male,,,taiwanese,,1,False,5.0,False,,3,5,-1,5,5,5,,3.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,en,4.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,0,0,0
570eb7aa83a73509d0e048af,570eb7aa83a73509d0e048af,taipei_city,male,,,taiwanese,,4,False,18.0,True,,2,2,-1,3,3,3,,3.0,4.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4.0,en,4.0,1.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,hallelujah,0,1,0,0,0,0,0,0,0,1,0
570eb76683a73509d0e03340,570eb76683a73509d0e03340,taichung_city,male,,,taiwanese,,2,False,29.0,False,,2,4,-1,2,3,3,,3.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,hallelujah,0,1,0,0,0,0,0,1,1,1,0
570eb72c83a73509d0e01ff0,570eb72c83a73509d0e01ff0,taipei_city,male,,,taiwanese,,2,False,8.0,True,,3,2,-1,2,1,1,,3.0,5.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3.0,zh_TW,5.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
570eb74983a73509d0e02992,570eb74983a73509d0e02992,taipei_city,male,,,british,,5,False,15.0,False,,3,5,-1,4,3,2,,4.0,5.0,1.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.0,en,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,hallelujah,1,0,0,0,1,0,0,1,0,1,0
570eb75083a73509d0e02bf1,570eb75083a73509d0e02bf1,taipei_city,female,,,taiwanese,,1,False,10.0,False,,2,4,-1,4,3,3,,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3.0,en,4.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,4.0,hallelujah,0,1,0,0,0,0,0,0,1,1,0
570eb77983a73509d0e03971,570eb77983a73509d0e03971,taipei_city,male,,,taiwanese,,4,False,11.0,False,,5,5,-1,4,3,4,,4.0,5.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.0,zh_TW,5.0,4.0,5.0,1.0,5.0,1.0,4.0,3.0,1.0,3.0,5.0,hallelujah,0,1,0,0,0,0,0,0,1,0,0
